"ID","date","SID","comic_name","source","filemask","type","destination","path","filename"
1884,"0000-00-00 00:00:00",6,"Deflocked","Sunday_Comics/Deflocked_Sundays/","dft%symd%qsc.tif","Sunday Color","/%dS%/","","def%sW%qsc.tif"
1885,"0000-00-00 00:00:00",6,"Deflocked","Sunday_Comics/Deflocked_Sundays/","dft%symd%qsl.tif","Sunday Color","/%dS%/","","def%sW%qsl.tif"
1886,"0000-00-00 00:00:00",6,"Deflocked","Sunday_Comics/Deflocked_Sundays/","dft%symd%tsc.tif","Sunday Color","/%dS%/","","def%sW%tsc.tif"
1887,"0000-00-00 00:00:00",6,"Deflocked","Sunday_Comics/Deflocked_Sundays/","dft%symd%tsl.tif","Sunday Color","/%dS%/","","def%sW%tsl.tif"
1888,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%comb_ft.pdf","Sunday Color","/%dS%/","","dt%sW%comb_ft.pdf"
1889,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%comb_ft.tif","Sunday Color","/%dS%/","","dt%sW%comb_ft.tif"
1890,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%comb_ht.tif","Sunday Color","/%dS%/","","dt%sW%comb_ht.tif"
1891,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%comb_lv.tif","Sunday Color","/%dS%/","","dt%sW%comb_lv.tif"
1892,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%comb_qs.pdf","Sunday Color","/%dS%/","","dt%sW%comb_qs.pdf"
1893,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%comb_qs.tif","Sunday Color","/%dS%/","","dt%sW%comb_qs.tif"
1894,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%comb_ts.tif","Sunday Color","/%dS%/","","dt%sW%comb_ts.tif"
1895,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%ftc.tif","Sunday Color","/%dS%/","","dt%sW%ftc.tif"
1896,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%ftl.tif","Sunday Color","/%dS%/","","dt%sW%ftl.tif"
1897,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%htc.tif","Sunday Color","/%dS%/","","dt%sW%htc.tif"
1898,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%htk.tif","Sunday Color","/%dS%/","","dt%sW%htk.tif"
1899,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%htl.tif","Sunday Color","/%dS%/","","dt%sW%htl.tif"
1900,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%lvc.tif","Sunday Color","/%dS%/","","dt%sW%lvc.tif"
1901,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%lvl.tif","Sunday Color","/%dS%/","","dt%sW%lvl.tif"
1902,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%qsc.tif","Sunday Color","/%dS%/","","dt%sW%qsc.tif"
1903,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%qsk.tif","Sunday Color","/%dS%/","","dt%sW%qsk.tif"
1904,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%qsl.tif","Sunday Color","/%dS%/","","dt%sW%qsl.tif"
1905,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%tsc.tif","Sunday Color","/%dS%/","","dt%sW%tsc.tif"
1906,"0000-00-00 00:00:00",6,"Dilbert","Sunday_Comics/Dilbert_Sunday/","dt%symd%tsl.tif","Sunday Color","/%dS%/","","dt%sW%tsl.tif"
1424,"2011-04-03 15:56:28",6,"Dilbert Daily","Comic_Strips/Dilbert/","dt%symd%.tif","Daily B&W","/%dmd%/","","dilbert.tif"
1454,"2011-09-26 16:40:37",6,"Dinette Set Daily","UFS_Daily_Comics/Dinette_Set_Dailies/","di%symd%.tif","Daily B&W","/%dmd%/","","dinette.tif"
281695,"2018-08-22 09:50:16",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%mvl.tif","Sunday Color","/%dS%/","","db%sW%mvl.tif"
1907,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%comb_ft.tif","Sunday Color","/%dS%/","","don%sW%ftcmyk.tif"
1908,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%comb_hs.tif","Sunday Color","/%dS%/","","don%sW%hscmyk.tif"
1909,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%comb_lv.tif","Sunday Color","/%dS%/","","don%sW%lvcmyk.tif"
1910,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%comb_mv.tif","Sunday Color","/%dS%/","","don%sW%mvcmyk.tif"
1911,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%comb_sv.tif","Sunday Color","/%dS%/","","don%sW%svcmyk.tif"
1912,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%comb_ts.tif","Sunday Color","/%dS%/","","don%sW%tscmyk.tif"
1913,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%ftc.tif","Sunday Color","/%dS%/","","don%sW%ftc.tif"
1914,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%ftk.tif","Sunday Color","/%dS%/","","don%sW%ftk.tif"
1915,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%ftl.tif","Sunday Color","/%dS%/","","don%sW%ftl.tif"
1916,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%hsc.tif","Sunday Color","/%dS%/","","don%sW%hsc.tif"
1917,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%hsk.tif","Sunday Color","/%dS%/","","don%sW%hsk.tif"
1918,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%hsl.tif","Sunday Color","/%dS%/","","don%sW%hsl.tif"
1919,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%lvc.tif","Sunday Color","/%dS%/","","don%sW%lvc.tif"
1920,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%lvl.tif","Sunday Color","/%dS%/","","don%sW%lvl.tif"
1921,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%mvc.tif","Sunday Color","/%dS%/","","don%sW%mvc.tif"
1922,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%mvk.tif","Sunday Color","/%dS%/","","don%sW%mvk.tif"
1923,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","don%symd%mvl.tif","Sunday Color","/%dS%/","","don%sW%mvl.tif"
1924,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%svc.tif","Sunday Color","/%dS%/","","don%sW%svc.tif"
1925,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%svl.tif","Sunday Color","/%dS%/","","don%sW%svl.tif"
1926,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%tsc.tif","Sunday Color","/%dS%/","","don%sW%tsc.tif"
1927,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%tsk.tif","Sunday Color","/%dS%/","","don%sW%tsk.tif"
1928,"0000-00-00 00:00:00",6,"Doonesbury","Sunday_Comics/Doonesbury/","db%symd%tsl.tif","Sunday Color","/%dS%/","","don%sW%tsl.tif"
1422,"2011-04-03 15:54:20",6,"Doonesbury Color","Reed_Brennan_color_dailies/","db_c%symd%.tif","Daily Color","/%dmd%/","","doonsbryc.tif"
1165,"2010-11-01 16:10:36",6,"Doonesbury Daily","Comic_Strips/Doonesbury/","db%symd%.tif","Daily B&W","/%dmd%/","","doonsbry.tif"
1488,"2011-09-27 11:08:34",6,"Dr. K aka Dr. Gott","NEA_Full_Service/Columns/Dr_Gott/","got%symd%.txt","Editorial","/%dymM%/","Gott/","gott.%dmd%.txt"
2192,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%comb_ht.tif","Sunday Color","/%dS%/","","dr%sW%comb_ht.tif"
2193,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%comb_qs.tif","Sunday Color","/%dS%/","","dr%sW%comb_qs.tif"
2194,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%comb_ts.tif","Sunday Color","/%dS%/","","dr%sW%comb_ts.tif"
2195,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%htc.tif","Sunday Color","/%dS%/","","dr%sW%htc.tif"
2196,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%htl.tif","Sunday Color","/%dS%/","","dr%sW%htl.tif"
2197,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%qsc.tif","Sunday Color","/%dS%/","","dr%sW%qsc.tif"
2198,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%qsl.tif","Sunday Color","/%dS%/","","dr%sW%qsl.tif"
2199,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%tsc.tif","Sunday Color","/%dS%/","","dr%sW%tsc.tif"
2200,"0000-00-00 00:00:00",6,"Drabble","UFS_Sunday_Comics/Drabble_Sunday/","dr%symd%tsl.tif","Sunday Color","/%dS%/","","dr%sW%tsl.tif"
1459,"2011-09-26 16:41:26",6,"Drabble Daily","UFS_Daily_Comics/Drabble_Dailies/","dr%symd%.tif","Daily B&W","/%dmd%/","","drabble.tif"
1929,"0000-00-00 00:00:00",6,"Duplex","Sunday_Comics/Duplex_Sundays/","dp%symd%comb_qs.tif","Sunday Color","/%dS%/","","dup%sW%qscmyk.tif"
1930,"0000-00-00 00:00:00",6,"Duplex","Sunday_Comics/Duplex_Sundays/","dp%symd%comb_ts.tif","Sunday Color","/%dS%/","","dup%sW%tscmyk.tif"
1931,"0000-00-00 00:00:00",6,"Duplex","Sunday_Comics/Duplex_Sundays/","dp%symd%qsc.tif","Sunday Color","/%dS%/","","dup%sW%qsc.tif"
1932,"0000-00-00 00:00:00",6,"Duplex","Sunday_Comics/Duplex_Sundays/","dp%symd%qsl.tif","Sunday Color","/%dS%/","","dup%sW%qsl.tif"
1933,"0000-00-00 00:00:00",6,"Duplex","Sunday_Comics/Duplex_Sundays/","dp%symd%tsc.tif","Sunday Color","/%dS%/","","dup%sW%tsc.tif"
1934,"0000-00-00 00:00:00",6,"Duplex","Sunday_Comics/Duplex_Sundays/","dp%symd%tsl.tif","Sunday Color","/%dS%/","","dup%sW%tsl.tif"
45,"2009-09-01 14:12:21",6,"Elderberries Color","Reed_Brennan_color_dailies/","eld_c%symd%.tif","Daily Color","/%dmd%/","","elderc.tif"
1166,"2010-11-04 08:58:26",6,"Elderberries Daily","Comic_Strips/Elderberries/","eld%symd%.tif","Daily B&W","/%dmd%/","","elder.tif"
82,"2011-04-11 09:55:45",6,"Eugenia Last","Lifestyle_Columns/Eugenia_Last/","el%symd%.txt","Editorial","/%dymM%/","last/","last.%dYmd%.txt"
2201,"0000-00-00 00:00:00",6,"F Minus","UFS_Sunday_Comics/Fminus_Sunday/","fm%symd%comb_qs.tif","Sunday Color","/%dS%/","","fm%sW%qsccmyk.tif"
2202,"0000-00-00 00:00:00",6,"F Minus","UFS_Sunday_Comics/Fminus_Sunday/","fm%symd%comb_ts.tif","Sunday Color","/%dS%/","","fm%sW%tsccmyk.tif"
2203,"0000-00-00 00:00:00",6,"F Minus","UFS_Sunday_Comics/Fminus_Sunday/","fm%symd%qsc.tif","Sunday Color","/%dS%/","","fm%sW%qsc.tif"
2204,"0000-00-00 00:00:00",6,"F Minus","UFS_Sunday_Comics/Fminus_Sunday/","fm%symd%qsl.tif","Sunday Color","/%dS%/","","fm%sW%qsl.tif"
2205,"0000-00-00 00:00:00",6,"F Minus","UFS_Sunday_Comics/Fminus_Sunday/","fm%symd%tsc.tif","Sunday Color","/%dS%/","","fm%sW%tsc.tif"
2206,"0000-00-00 00:00:00",6,"F Minus","UFS_Sunday_Comics/Fminus_Sunday/","fm%symd%tsl.tif","Sunday Color","/%dS%/","","fm%sW%tsl.tif"
1458,"2011-09-26 16:42:17",6,"F Minus Daily","UFS_Daily_Comics/Fminus_Dailies/","fm%symd%.tif","Daily B&W","/%dmd%/","","fminus.tif"
1935,"0000-00-00 00:00:00",6,"Flying McCoys","Sunday_Comics/Flying_McCoys_Sundays/","fmc%symd%comb_qs.tif","Sunday Color","/%dS%/","","fly%sW%qscmyk.tif"
1936,"0000-00-00 00:00:00",6,"Flying McCoys","Sunday_Comics/Flying_McCoys_Sundays/","fmc%symd%comb_ts.tif","Sunday Color","/%dS%/","","fly%sW%tscmyk.tif"
1937,"0000-00-00 00:00:00",6,"Flying McCoys","Sunday_Comics/Flying_McCoys_Sundays/","fmc%symd%qsc.tif","Sunday Color","/%dS%/","","fly%sW%qsc.tif"
1938,"0000-00-00 00:00:00",6,"Flying McCoys","Sunday_Comics/Flying_McCoys_Sundays/","fmc%symd%qsl.tif","Sunday Color","/%dS%/","","fly%sW%qsl.tif"
1939,"0000-00-00 00:00:00",6,"Flying McCoys","Sunday_Comics/Flying_McCoys_Sundays/","fmc%symd%tsc.tif","Sunday Color","/%dS%/","","fly%sW%tsc.tif"
1940,"0000-00-00 00:00:00",6,"Flying McCoys","Sunday_Comics/Flying_McCoys_Sundays/","fmc%symd%tsl.tif","Sunday Color","/%dS%/","","fly%sW%tsl.tif"
260,"2009-08-25 14:40:33",6,"Flying McCoys Color","Reed_Brennan_color_dailies/","fmc_c%symd%.tif","Daily Color","/%dmd%/","","mccoysc.tif"
1167,"2010-11-04 08:58:51",6,"Flying McCoys Daily","Comic_Panels/Flying_McCoys/","fmc%symd%.tif","Daily B&W","/%dmd%/","","mccoys.tif"
83,"2009-09-09 14:16:40",6,"Focus On The Family","Lifestyle_Columns/Focus_on_the_Family/","%smd%dobson.txt","Editorial","/%dymM%/","Focus/","Focus.%dmd%.txt"
281660,"2018-07-16 13:30:37",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%hsl.tif","Sunday Color","/%dS%/","","fb%sW%hsl.tif"
281655,"2018-07-16 13:20:05",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%qsc.tif","Sunday Color","/%dS%/","","fb%sW%qsc.tif"
281654,"2018-07-16 13:17:53",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%comb_ts.tif","Sunday Color","/%dS%/","","fb%sW%tscmyk.tif"
281652,"2018-07-16 12:10:33",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%comb_hs.tif","Sunday Color","/%dS%/","","fb%sW%hscmyk.tif"
281659,"2018-07-16 13:28:20",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%hsc.tif","Sunday Color","/%dS%/","","fb%sW%hsc.tif"
281658,"2018-07-16 13:26:36",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","ft%symd%ftl.tif","Sunday Color","/%dS%/","","fb%sW%ftl.tif"
281662,"2018-07-16 13:35:22",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%tsl.tif","Sunday Color","/%dS%/","","fb%sW%tsl.tif"
281661,"2018-07-16 13:33:13",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%tsc.tif","Sunday Color","/%dS%/","","fb%sW%tsc.tif"
281657,"2018-07-16 13:24:33",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%ftc.tif","Sunday Color","/%dS%/","","fb%sW%ftc.tif"
281656,"2018-07-16 13:22:13",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%qsl.tif","Sunday Color","/%dS%/","","fb%sW%qsl.tif"
281651,"2018-07-16 12:06:11",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%comb_ft.tif","Sunday Color","/%dS%/","","fb%sW%ftcmyk.tif"
281653,"2018-07-16 13:14:19",6,"For Better or For Worse","Sunday_Comics/FBOFW_Sundays/","fb%symd%comb_qs.tif","Sunday Color","/%dS%/","","fb%sW%qscmyk.tif"
46,"2009-08-25 14:42:47",6,"For_Better_Or_For_Worse Color","Reed_Brennan_color_dailies/","fb_c%symd%.tif","Daily Color","/%dmd%/","","betterowc.tif"
1168,"2010-11-04 08:59:27",6,"For_Better_Or_For_Worse Daily","Comic_Strips/For_Better_Or_For_Worse/","fb%symd%.tif","Daily B&W","/%dmd%/","","betterow.tif"
1941,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%comb_hs.tif","Sunday Color","/%dS%/","","fox%sW%hscmyk.tif"
1942,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%comb_qs.tif","Sunday Color","/%dS%/","","fox%sW%qscmyk.tif"
1943,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%comb_ts.tif","Sunday Color","/%dS%/","","fox%sW%tscmyk.tif"
1944,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%hsc.tif","Sunday Color","/%dS%/","","fox%sW%hsc.tif"
1945,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%hsl.tif","Sunday Color","/%dS%/","","fox%sW%hsl.tif"
1946,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%qsc.tif","Sunday Color","/%dS%/","","fox%sW%qsc.tif"
1947,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%qsl.tif","Sunday Color","/%dS%/","","fox%sW%qsl.tif"
1948,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%tsc.tif","Sunday Color","/%dS%/","","fox%sW%tsc.tif"
1949,"0000-00-00 00:00:00",6,"Foxtrot","Sunday_Comics/Foxtrot/","fox%symd%tsl.tif","Sunday Color","/%dS%/","","fox%sW%tsl.tif"
1445,"2011-09-26 16:19:51",6,"Frank & Ernest Daily","NEA_Full_Service/Comics/Frank_n_Ernest_Dailies/","fk%symd%.tif","Daily B&W","/%dmd%/","","frank&e.tif"
2207,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%comb_ht.tif","Sunday Color","/%dS%/","","fk%sW%comb_ht.tif"
2208,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%comb_qs.tif","Sunday Color","/%dS%/","","fk%sW%comb_qs.tif"
2209,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%comb_ts.tif","Sunday Color","/%dS%/","","fk%sW%comb_ts.tif"
2210,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%htc.tif","Sunday Color","/%dS%/","","fk%sW%htc.tif"
2211,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%htl.tif","Sunday Color","/%dS%/","","fk%sW%htl.tif"
2212,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%qsc.tif","Sunday Color","/%dS%/","","fk%sW%qsc.tif"
2213,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%qsl.tif","Sunday Color","/%dS%/","","fk%sW%qsl.tif"
2214,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%tsc.tif","Sunday Color","/%dS%/","","fk%sW%tsc.tif"
2215,"0000-00-00 00:00:00",6,"Frank n Ernest","UFS_Sunday_Comics/Frank_n_Ernest_Sunday/","fk%symd%tsl.tif","Sunday Color","/%dS%/","","fk%sW%tsl.tif"
2216,"0000-00-00 00:00:00",6,"Frazz","UFS_Sunday_Comics/Frazz_Sunday/","fz%symd%comb_qs.tif","Sunday Color","/%dS%/","","fz%sW%comb_qs.tif"
2217,"0000-00-00 00:00:00",6,"Frazz","UFS_Sunday_Comics/Frazz_Sunday/","fz%symd%comb_ts.tif","Sunday Color","/%dS%/","","fz%sW%comb_ts.tif"
2218,"0000-00-00 00:00:00",6,"Frazz","UFS_Sunday_Comics/Frazz_Sunday/","fz%symd%qsc.tif","Sunday Color","/%dS%/","","fz%sW%qsc.tif"
2219,"0000-00-00 00:00:00",6,"Frazz","UFS_Sunday_Comics/Frazz_Sunday/","fz%symd%qsl.tif","Sunday Color","/%dS%/","","fz%sW%qsl.tif"
2220,"0000-00-00 00:00:00",6,"Frazz","UFS_Sunday_Comics/Frazz_Sunday/","fz%symd%tsc.tif","Sunday Color","/%dS%/","","fz%sW%tsc.tif"
2221,"0000-00-00 00:00:00",6,"Frazz","UFS_Sunday_Comics/Frazz_Sunday/","fz%symd%tsl.tif","Sunday Color","/%dS%/","","fz%sW%tsl.tif"
1460,"2011-09-26 16:43:03",6,"Frazz Daily","UFS_Daily_Comics/Frazz_Dailies/","fz%symd%.tif","Daily B&W","/%dmd%/","","frazz.tif"
1950,"0000-00-00 00:00:00",6,"Fred Basset","Sunday_Comics/Fred_Basset_Sunday/","fba%symd%comb_ht.tif","Sunday Color","/%dS%/","","bst%sW%htcmyk.tif"
1951,"0000-00-00 00:00:00",6,"Fred Basset","Sunday_Comics/Fred_Basset_Sunday/","fba%symd%comb_ts.tif","Sunday Color","/%dS%/","","bst%sW%tscmyk.tif"
1952,"0000-00-00 00:00:00",6,"Fred Basset","Sunday_Comics/Fred_Basset_Sunday/","fba%symd%htc.tif","Sunday Color","/%dS%/","","bst%sW%htc.tif"
1953,"0000-00-00 00:00:00",6,"Fred Basset","Sunday_Comics/Fred_Basset_Sunday/","fba%symd%htl.tif","Sunday Color","/%dS%/","","bst%sW%htl.tif"
1954,"0000-00-00 00:00:00",6,"Fred Basset","Sunday_Comics/Fred_Basset_Sunday/","fba%symd%tsc.tif","Sunday Color","/%dS%/","","bst%sW%tsc.tif"
1955,"0000-00-00 00:00:00",6,"Fred Basset","Sunday_Comics/Fred_Basset_Sunday/","fba%symd%tsl.tif","Sunday Color","/%dS%/","","bst%sW%tsl.tif"
1461,"2013-09-19 14:00:44",6,"Fred Basset Daily","Comic_Strips/Fred_Basset/","fba%symd%.tif","Daily B&W","/%dmd%/","","fredb.tif"
1675,"2013-03-29 10:32:30",6,"Freshly Squeezed Daily","UFS_Daily_Comics/Freshly_Squeezed_Dailies/","fs%symd%.tif","Daily B&W","/%dmd%/","","freshlysqueezed.tif"
1956,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%comb_ht.tif","Sunday Color","/%dS%/","","fsc%sW%htcmyk.tif"
1957,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%comb_qs.tif","Sunday Color","/%dS%/","","fsc%sW%qscmyk.tif"
1958,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%comb_ts.tif","Sunday Color","/%dS%/","","fsc%sW%tscmyk.tif"
1959,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%htc.tif","Sunday Color","/%dS%/","","fsc%sW%htc.tif"
1960,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%htl.tif","Sunday Color","/%dS%/","","fsc%sW%htl.tif"
1961,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%qsc.tif","Sunday Color","/%dS%/","","fsc%sW%qsc.tif"
1962,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%qsl.tif","Sunday Color","/%dS%/","","fsc%sW%qsl.tif"
1963,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%tsc.tif","Sunday Color","/%dS%/","","fsc%sW%tsc.tif"
1964,"0000-00-00 00:00:00",6,"Fusco","Sunday_Comics/Fusco_Sunday/","fu%symd%tsl.tif","Sunday Color","/%dS%/","","fsc%sW%tsl.tif"
47,"2009-08-25 14:43:53",6,"Fusco_Bros Color","Reed_Brennan_color_dailies/","fu_c%symd%.tif","Daily Color","/%dmd%/","","fuscoc.tif"
1169,"2010-11-04 08:59:47",6,"Fusco_Bros Daily","Comic_Strips/Fusco_Bros/","fu%symd%.tif","Daily B&W","/%dmd%/","","fusco.tif"
1965,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%comb_ft.tif","Sunday Color","/%dS%/","","gar%sW%ftcmyk.tif"
1966,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%comb_hs.tif","Sunday Color","/%dS%/","","gar%sW%hscmyk.tif"
1967,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%comb_mv.tif","Sunday Color","/%dS%/","","gar%sW%mvcmyk.tif"
1968,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%comb_qs.tif","Sunday Color","/%dS%/","","gar%sW%qscmyk.tif"
1969,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%comb_qs.pdf","Sunday Color","/%dS%/","","gar%sW%qscmyk.pdf"
1970,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%comb_sv.tif","Sunday Color","/%dS%/","","gar%sW%svcmyk.tif"
1971,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%comb_ts.tif","Sunday Color","/%dS%/","","gar%sW%tscmyk.tif"
1972,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%ftc.tif","Sunday Color","/%dS%/","","gar%sW%ftc.tif"
1973,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%ftl.tif","Sunday Color","/%dS%/","","gar%sW%ftl.tif"
1974,"0000-00-00 00:00:00",6,"Garfield","Sunday_Comics/Garfield/","ga%symd%hsc.tif","Sunday Color","/%dS%/","","gar%sW%hsc.tif"
