ID,date,SID,comic_name,source,filemask,type,destination,path,filename
,,6,Tarzan,UFS_Sunday_Comics/Tarzan_Sunday/,tz%symd%hsl_Vacation.tif,Sunday Color,/%dS%/,,tz%sW%hsl.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%comb_ft_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%comb_ft.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%comb_hs_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%comb_hs.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%comb_qs_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%comb_qs.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%comb_ts_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%comb_ts.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%ftc_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%ftc.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%ftl_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%ftl.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%hsc_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%hsc.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%hsl_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%hsl.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%qsc_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%qsc.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%qsl_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%qsl.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%tsc_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%tsc.tif
,,6,Uncle Arts Funland,UFS_Sunday_Comics/Uncle_Arts_Funland/,fl%symd%tsl_Vacation.tif,Sunday Color,/%dS%/,,fl%sW%tsl.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%comb_ft_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%ftcmyk.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%comb_hs_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%hscmyk.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%comb_qs_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%qscmyk.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%comb_ts_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%tscmyk.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%qsc_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%qsc.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%qsl_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%qsl.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%ftc_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%ftc.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,ft%symd%ftl_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%ftl.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%hsc_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%hsc.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%hsl_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%hsl.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%tsc_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%tsc.tif
,,6,For Better or For Worse,Sunday_Comics/FBOFW_Sundays/,fb%symd%tsl_Vacation.tif,Sunday Color,/%dS%/,,fb%sW%tsl.tif
,,6,Doonesbury,Sunday_Comics/Doonesbury/,db%symd%mvl_Vacation.tif,Sunday Color,/%dS%/,,db%sW%mvl.tif
,,6,Arlo and Janis,UFS_Sunday_Comcs/Arlo_and_Janis_Sunday/,aj%symd%qsl_Vacation.tif,Sunday Color,/%dS%/,,aj%sW%qsl.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%qsc_Vacation.tif,Sunday Color,/%dS%/,,aj%sW%qsc.tif
